shots,exp,src_lang,tgt_lang,num_probs,Pass@1(n=20),Pass@5(n=20),Pass@10(n=20),type_error,undeclared_error,other_syntax_error,assertion_error,runtime_error,unhelpful,25,50,75,100
0,baseline,lua,py,145,0.551,0.635,0.659,0.0,0.0,0.2541379310344828,0.19448275862068964,0.0,0.0,0.5864864864864866,0.6000000000000001,0.526388888888889,0.49166666666666664
0,exp,py,rb,161,0.675,0.759,0.778,0.0,0.03074534161490683,0.043788819875776396,0.22298136645962732,0.027018633540372674,0.0,0.7621951219512196,0.765,0.615,0.5574999999999999
0,exp-lbl,py,rb,161,0.677,0.741,0.758,0.0,0.044720496894409933,0.03291925465838509,0.20062111801242236,0.044409937888198754,0.0,0.7304878048780488,0.7137499999999999,0.5825000000000001,0.68125
0,exp-lbl-d,py,rb,161,0.693,0.771,0.793,0.0,0.054658385093167706,0.02391304347826087,0.19627329192546586,0.031987577639751553,0.0,0.75,0.7575000000000001,0.575,0.68875
0,baseline,py,rb,161,0.555,0.686,0.718,0.0,0.031055900621118012,0.25341614906832294,0.12919254658385093,0.031366459627329195,0.0,0.6524390243902438,0.4812499999999999,0.5425000000000001,0.54125
0,exp-lbl,py,scala,160,0.429,0.52,0.553,0.2303125,0.10124999999999999,0.036250000000000004,0.1825,0.020937499999999998,0.0,0.5275,0.50375,0.41624999999999995,0.2675
0,exp,py,scala,160,0.489,0.604,0.636,0.20812499999999998,0.09062499999999998,0.02874999999999999,0.17218750000000002,0.011562499999999998,0.0,0.6325000000000001,0.6225,0.44000000000000006,0.26
0,exp-lbl-d,py,scala,160,0.461,0.562,0.591,0.22218750000000004,0.1190625,0.037187500000000005,0.149375,0.01125,0.0,0.5262499999999999,0.59875,0.45625,0.26250000000000007
0,baseline,py,scala,160,0.456,0.545,0.572,0.25781250000000006,0.09999999999999999,0.047187499999999986,0.128125,0.010624999999999999,0.0,0.55625,0.5825,0.44125000000000003,0.24500000000000002
0,exp-lbl-d,py,swift,161,0.343,0.427,0.45,0.13198757763975155,0.10621118012422359,0.3667701863354038,0.05217391304347825,0.0,0.0,0.4524390243902439,0.44250000000000006,0.33125,0.14250000000000002
0,baseline,py,swift,161,0.308,0.387,0.413,0.10683229813664596,0.14813664596273293,0.39472049689440986,0.04192546583850932,0.0,0.0,0.402439024390244,0.395,0.3075,0.12625000000000003
0,exp,py,swift,161,0.348,0.419,0.447,0.13354037267080743,0.08881987577639751,0.3618012422360247,0.0673913043478261,0.0,0.0,0.4548780487804879,0.4875,0.335,0.11375000000000002
0,exp-lbl,py,swift,161,0.341,0.427,0.458,0.1307453416149069,0.09378881987577639,0.36832298136645963,0.06645962732919254,0.0,0.0,0.4231707317073171,0.48624999999999996,0.31625000000000003,0.13499999999999998
0,exp-lbl-d,py,ts,159,0.642,0.689,0.697,0.03364779874213837,0.0,0.15125786163522012,0.1729559748427673,0.0,0.0,0.66625,0.715,0.6025641025641025,0.58375
0,baseline,py,ts,159,0.557,0.639,0.665,0.04591194968553459,0.0,0.26603773584905654,0.1308176100628931,0.0,0.0,0.6425,0.5900000000000001,0.4948717948717949,0.4999999999999999
0,exp-lbl,py,ts,159,0.645,0.69,0.711,0.034276729559748434,0.0,0.14150943396226412,0.1789308176100629,0.0,0.0,0.63125,0.74875,0.5897435897435898,0.61
0,exp,py,ts,159,0.673,0.725,0.746,0.035849056603773584,0.0,0.11194968553459118,0.17893081761006288,0.0,0.0,0.6950000000000001,0.78,0.5833333333333334,0.6325
0,baseline,py,cpp,161,0.557,0.666,0.702,0.0003105590062111804,0.13291925465838508,0.12950310559006215,0.17950310559006213,0.001242236024844721,0.0,0.5743902439024391,0.6425,0.5675000000000001,0.44125
0,exp-lbl,py,cpp,161,0.56,0.644,0.673,0.0015527950310559005,0.14223602484472048,0.07950310559006213,0.2152173913043478,0.0018633540372670818,0.0,0.6182926829268293,0.73125,0.45874999999999994,0.4287500000000001
0,exp,py,cpp,161,0.58,0.658,0.681,0.001863354037267081,0.12049689440993792,0.05496894409937888,0.24037267080745342,0.0027950310559006217,0.0,0.6634146341463415,0.7887500000000001,0.45874999999999994,0.40499999999999997
0,exp-lbl-d,py,cpp,161,0.571,0.655,0.678,0.0,0.15621118012422358,0.05869565217391305,0.20465838509316778,0.009316770186335404,0.0,0.6756097560975609,0.7412499999999999,0.45375000000000004,0.41125
0,exp-lbl-d,java,cpp,155,0.592,0.667,0.687,0.0032258064516129024,0.21677419354838712,0.07258064516129033,0.10903225806451615,0.0061290322580645155,0.0,0.6474358974358974,0.7717948717948718,0.5578947368421053,0.391025641025641
0,exp-lbl,java,cpp,155,0.603,0.67,0.688,0.0009677419354838711,0.21677419354838712,0.05580645161290324,0.12000000000000001,0.0038709677419354843,0.0,0.6448717948717947,0.782051282051282,0.6092105263157894,0.3743589743589744
0,baseline,java,cpp,155,0.433,0.489,0.513,0.0009677419354838711,0.3729032258064515,0.07935483870967741,0.11290322580645161,0.0009677419354838711,0.0,0.4435897435897436,0.5666666666666667,0.38947368421052636,0.33076923076923076
0,exp,java,cpp,155,0.6,0.688,0.718,0.0003225806451612906,0.18419354838709678,0.05516129032258065,0.15354838709677415,0.0064516129032258064,0.0,0.6487179487179487,0.7615384615384616,0.5776315789473686,0.41282051282051285
0,baseline,py,jl,159,0.475,0.544,0.564,0.04182389937106919,0.06037735849056604,0.279874213836478,0.14339622641509436,0.0,0.0,0.6,0.4774999999999999,0.47051282051282056,0.35
0,exp-lbl-d,py,jl,159,0.551,0.602,0.616,0.059748427672955975,0.053144654088050323,0.1871069182389937,0.1493710691823899,0.0,0.0,0.7075,0.5987500000000001,0.5115384615384615,0.38375000000000004
0,exp,py,jl,159,0.594,0.655,0.672,0.045283018867924525,0.0440251572327044,0.17201257861635222,0.14433962264150943,0.0,0.0,0.74,0.67,0.5589743589743589,0.40750000000000003
