shots,exp,src_lang,tgt_lang,num_probs,Pass@1(n=20),Pass@5(n=20),Pass@10(n=20),type_error,undeclared_error,other_syntax_error,assertion_error,runtime_error,unhelpful,25,50,75,100
0,exp-lbl-d,py,lua,161,0.048,0.066,0.075,0.005279503105590062,0.11304347826086956,0.5503105590062108,0.2838509316770186,0.0,0.0,0.1329268292682927,0.050000000000000044,0.001250000000000015,0.0037500000000000254
0,exp-lbl,py,rs,156,0.095,0.137,0.156,0.13942307692307696,0.28461538461538477,0.2294871794871795,0.2375,0.013782051282051285,0.0,0.2051282051282051,0.135,0.032894736842105275,0.005128205128205136
0,exp-lbl-d,py,rs,156,0.096,0.142,0.159,0.12211538461538467,0.25192307692307686,0.2628205128205128,0.25096153846153835,0.016025641025641024,0.0,0.19230769230769232,0.14125,0.040789473684210535,0.007692307692307747
0,exp,py,rs,156,0.103,0.148,0.164,0.15448717948717955,0.21442307692307694,0.26762820512820507,0.2423076923076924,0.018269230769230774,0.0,0.22179487179487184,0.15375,0.009210526315789488,0.023076923076923113
0,exp-lbl,py,cs,158,0.116,0.183,0.209,0.06360759493670887,0.015189873417721522,0.3920886075949369,0.38006329113924053,0.031012658227848097,0.0,0.23000000000000004,0.1375,0.08947368421052633,0.013750000000000036
0,exp-lbl-d,py,cs,158,0.12,0.179,0.205,0.07879746835443037,0.012974683544303802,0.36613924050632923,0.3971518987341773,0.02310126582278481,0.0,0.22875,0.16375,0.08157894736842107,0.011250000000000033
0,exp,py,cs,158,0.112,0.18,0.212,0.07405063291139241,0.026582278481012658,0.4240506329113926,0.3218354430379746,0.03765822784810126,0.0,0.22625,0.15750000000000003,0.059210526315789484,0.01750000000000001
0,exp,py,js,161,0.193,0.255,0.273,0.0,0.0,0.4071428571428573,0.40031055900621104,0.0,0.0,0.27560975609756094,0.26125000000000004,0.1425,0.08875000000000005
0,exp-lbl-d,py,js,161,0.182,0.244,0.269,0.0,0.0,0.4437888198757764,0.3739130434782608,0.0,0.0,0.24756097560975607,0.22749999999999998,0.18125000000000002,0.07125
0,exp-lbl,py,js,161,0.172,0.228,0.245,0.0,0.0,0.5208074534161491,0.30714285714285705,0.0,0.0,0.27317073170731704,0.24500000000000002,0.12375000000000003,0.043750000000000025
