shots,exp,src_lang,tgt_lang,num_probs,Pass@1(n=20),Pass@5(n=20),Pass@10(n=20),type_error,undeclared_error,other_syntax_error,assertion_error,runtime_error,unhelpful,25,50,75,100
0,baseline,java,cpp,155,0.527,0.611,0.633,0.0,0.16129032258064516,0.06806451612903223,0.2364516129032258,0.0074193548387096785,0.0,0.658974358974359,0.6333333333333332,0.5052631578947369,0.308974358974359
0,exp,java,cpp,155,0.492,0.584,0.622,0.0,0.15322580645161293,0.07225806451612905,0.27483870967741947,0.007741935483870969,0.0,0.6371794871794874,0.5910256410256409,0.4513157894736843,0.28717948717948716
0,baseline,py,jl,159,0.22,0.295,0.316,0.05628930817610062,0.04874213836477988,0.5660377358490567,0.10880503144654088,0.0,0.0,0.385,0.22749999999999998,0.22435897435897437,0.04375000000000001
0,exp-lbl-d,py,jl,159,0.248,0.314,0.331,0.07358490566037736,0.0779874213836478,0.50125786163522,0.09905660377358491,0.0,0.0,0.43499999999999994,0.29125,0.22307692307692312,0.0425
0,exp,py,jl,159,0.238,0.301,0.332,0.05628930817610064,0.04685534591194969,0.5018867924528302,0.15660377358490565,0.0,0.0,0.48625000000000007,0.24000000000000005,0.1794871794871795,0.04625
0,exp-lbl,py,jl,159,0.249,0.297,0.314,0.06163522012578616,0.09339622641509433,0.46918238993710704,0.12704402515723273,0.0,0.0,0.46125000000000005,0.24500000000000002,0.24358974358974358,0.045000000000000005
0,baseline,jl,d,137,0.101,0.157,0.169,0.02189781021897811,0.08065693430656934,0.7427007299270074,0.04379562043795621,0.009854014598540147,0.0,0.22000000000000003,0.1323529411764706,0.027941176470588244,0.020588235294117664
0,exp-lbl,jl,d,137,0.054,0.106,0.127,0.010948905109489053,0.06277372262773723,0.839051094890511,0.021532846715328468,0.011313868613138689,0.0,0.14000000000000004,0.05588235294117648,0.010294117647058827,0.008823529411764711
0,exp,jl,d,137,0.078,0.139,0.164,0.021897810218978103,0.07883211678832118,0.7624087591240876,0.047080291970802914,0.012043795620437956,0.0,0.17857142857142858,0.10441176470588237,0.016176470588235313,0.00882352941176472
0,exp-lbl-d,jl,d,137,0.05,0.098,0.132,0.009245742092457423,0.052676399026763986,0.8527980535279807,0.019951338199513384,0.015085158150851579,0.0,0.13523809523809527,0.052941176470588235,0.007352941176470595,0.0029411764705882574
0,baseline,rkt,java,136,0.284,0.36,0.386,0.061764705882352944,0.010661764705882357,0.029411764705882353,0.5874999999999999,0.026470588235294117,0.0,0.4799999999999999,0.3073529411764706,0.2088235294117647,0.13030303030303034
0,exp-lbl-d,rkt,java,135,0.248,0.321,0.341,0.06481481481481481,0.004814814814814817,0.045555555555555544,0.6014814814814816,0.028888888888888884,0.006296296296296298,0.45285714285714285,0.263235294117647,0.19218749999999998,0.07500000000000002
0,exp,rkt,java,136,0.278,0.359,0.394,0.061764705882352944,0.001470588235294118,0.022426470588235298,0.6172794117647058,0.015441176470588236,0.004044117647058824,0.4642857142857143,0.33676470588235297,0.20294117647058826,0.09545454545454546
0,exp-lbl,rkt,java,133,0.247,0.316,0.351,0.05451127819548872,0.009774436090225566,0.060526315789473664,0.6018796992481202,0.021804511278195493,0.004135338345864663,0.41911764705882354,0.2333333333333333,0.20757575757575758,0.12424242424242424
0,baseline,js,rkt,154,0.02,0.035,0.043,0.0,0.3454545454545455,0.5490259740259743,0.08344155844155844,0.0016233766233766241,0.0,0.06538461538461542,0.015384615384615427,4.50090415388577e-17,3.416070845000482e-17
0,exp,js,rkt,154,0.021,0.034,0.042,0.0,0.41428571428571437,0.45649350649350645,0.1064935064935065,0.0012987012987012991,0.0,0.08205128205128205,0.002564102564102592,8.401687753920104e-17,4.554761126667309e-17
0,exp-lbl,js,rkt,154,0.02,0.032,0.037,0.0,0.3902597402597402,0.4743506493506491,0.11331168831168828,0.0016233766233766241,0.0,0.08076923076923077,3.131398274583775e-17,8.401687753920104e-17,5.408778837917429e-17
0,exp-lbl-d,js,rkt,154,0.017,0.031,0.041,0.0,0.36753246753246754,0.5016233766233763,0.11071428571428574,0.0032467532467532483,0.0,0.06666666666666671,2.5620531337503614e-17,2.700542492331462e-17,3.985415985833895e-17
0,exp-lbl,rkt,jl,137,0.146,0.194,0.214,0.06496350364963505,0.12007299270072995,0.31824817518248166,0.3441605839416058,0.0,0.006569343065693432,0.3571428571428572,0.17500000000000002,0.04142857142857146,0.00303030303030306
0,exp,rkt,jl,137,0.146,0.202,0.226,0.09014598540145988,0.09014598540145988,0.3051094890510948,0.36459854014598536,0.0,0.0036496350364963502,0.36,0.1720588235294118,0.0342857142857143,0.012121212121212132
0,baseline,rkt,jl,137,0.131,0.185,0.207,0.06788321167883209,0.13978102189781025,0.3631386861313868,0.2978102189781024,0.0,0.0,0.28857142857142853,0.2058823529411765,0.022857142857142885,0.0030303030303030732
0,exp-lbl-d,rkt,jl,137,0.144,0.178,0.193,0.0656934306569343,0.16532846715328464,0.3127737226277372,0.31131386861313853,0.0,0.001094890510948906,0.3614285714285714,0.1720588235294118,0.03428571428571428,3.364312195833808e-17
0,baseline,java,jl,154,0.264,0.325,0.343,0.14058441558441556,0.09415584415584417,0.28538961038961036,0.215909090909091,0.0,0.0,0.4730769230769232,0.3460526315789474,0.1894736842105263,0.047435897435897476
0,exp-lbl-d,java,jl,154,0.258,0.318,0.333,0.1288961038961039,0.11590909090909095,0.2668831168831168,0.23019480519480517,0.0,0.0,0.47820512820512817,0.3368421052631579,0.1526315789473684,0.0641025641025641
0,exp,java,jl,89,0.279,0.348,0.38,0.10617977528089889,0.09101123595505617,0.28876404494382024,0.23483146067415728,0.0,0.0005617977528089892,0.4891304347826087,0.27954545454545454,0.21818181818181823,0.11818181818181818
0,exp-lbl,java,jl,154,0.258,0.321,0.335,0.12857142857142856,0.10032467532467532,0.2785714285714286,0.23441558441558444,0.0,0.0,0.46538461538461534,0.3460526315789474,0.16315789473684209,0.0576923076923077
0,exp,py,go,154,0.305,0.336,0.345,0.0,0.27142857142857146,0.22889610389610393,0.19448051948051948,0.0,0.0,0.4325,0.41842105263157897,0.2716216216216216,0.09615384615384616
0,exp-lbl-d,py,go,154,0.301,0.322,0.332,0.0,0.32694805194805193,0.22694805194805195,0.1448051948051948,0.0,0.0,0.43,0.40921052631578947,0.23243243243243242,0.1294871794871795
0,exp-lbl,py,go,154,0.293,0.323,0.331,0.0,0.3285714285714287,0.23214285714285715,0.14642857142857138,0.0,0.0,0.41875,0.375,0.2702702702702703,0.10512820512820512
0,baseline,py,go,154,0.323,0.348,0.353,0.0,0.29870129870129863,0.2545454545454546,0.12402597402597398,0.0,0.0,0.45875000000000005,0.41973684210526313,0.25810810810810814,0.15000000000000002
0,exp-lbl,py,java,158,0.467,0.556,0.588,0.06170886075949368,0.030696202531645574,0.07531645569620253,0.33512658227848097,0.03006329113924051,0.0003164556962025319,0.5425000000000001,0.6125,0.37368421052631584,0.33375000000000005
0,exp-lbl-d,py,java,158,0.5,0.568,0.589,0.07215189873417722,0.0379746835443038,0.07151898734177217,0.28860759493670884,0.029746835443037963,0.0,0.5737500000000002,0.6687500000000001,0.40921052631578947,0.34375
0,baseline,py,java,158,0.477,0.563,0.586,0.06550632911392407,0.034177215189873406,0.06930379746835444,0.33132911392405073,0.022784810126582282,0.0,0.5425,0.6425000000000001,0.3631578947368421,0.35374999999999995
0,exp,py,java,158,0.404,0.486,0.513,0.06962025316455694,0.019620253164556962,0.06930379746835443,0.4022151898734177,0.03544303797468354,0.0,0.45624999999999993,0.595,0.31184210526315786,0.24749999999999997
0,exp-lbl,py,r,161,0.126,0.143,0.148,0.02142857142857143,0.09875776397515526,0.5403726708074534,0.20652173913043484,0.006521739130434783,0.0,0.2573170731707317,0.165,0.036250000000000004,0.04375
0,exp-lbl-d,py,r,161,0.117,0.141,0.149,0.008695652173913044,0.09751552795031054,0.548757763975155,0.2251552795031056,0.0031055900621118006,0.0,0.21097560975609758,0.14,0.06125000000000001,0.052500000000000005
0,baseline,py,r,161,0.108,0.13,0.138,0.013354037267080742,0.08385093167701863,0.5080745341614907,0.2826086956521738,0.004347826086956522,0.0,0.26097560975609757,0.11125,0.007500000000000032,0.0475
0,exp,py,r,161,0.133,0.145,0.15,0.015527950310559004,0.08819875776397516,0.4624223602484473,0.29720496894409937,0.0037267080745341605,0.0,0.24146341463414636,0.19125,0.04625000000000003,0.05000000000000003
0,baseline,py,pl,161,0.184,0.252,0.284,0.0,0.0847826086956522,0.3080745341614906,0.4229813664596273,0.0006211180124223608,0.0,0.3280487804878049,0.18625000000000003,0.10375000000000001,0.1125
0,exp-lbl,py,pl,161,0.192,0.254,0.281,0.0,0.11459627329192548,0.3161490683229814,0.3770186335403726,0.0,0.0,0.37682926829268293,0.18625000000000003,0.08250000000000007,0.11875000000000005
0,exp,py,pl,161,0.201,0.262,0.289,0.0,0.1226708074534161,0.2798136645962732,0.3962732919254659,0.0,0.0,0.3707317073170732,0.20750000000000002,0.08750000000000002,0.13499999999999998
0,exp-lbl-d,py,pl,161,0.21,0.28,0.3,0.0,0.11118012422360252,0.3282608695652175,0.3506211180124223,0.0003105590062111804,0.0,0.3658536585365854,0.22999999999999998,0.10875000000000001,0.13000000000000003
0,exp-lbl-d,py,rkt,161,0.013,0.018,0.019,0.0,0.3742236024844719,0.5338509316770184,0.0767080745341615,0.002484472049689442,0.0,0.03292682926829272,0.01750000000000004,3.608224830031759e-17,4.718447854656915e-17
0,baseline,py,rkt,161,0.011,0.018,0.021,0.0,0.2236024844720497,0.6565217391304349,0.10465838509316772,0.004658385093167703,0.0,0.024390243902439077,0.017500000000000033,3.608224830031759e-17,2.7755575615628915e-18
0,exp-lbl,py,rkt,161,0.013,0.024,0.027,0.0,0.3347826086956522,0.568944099378882,0.08012422360248449,0.002795031055900622,0.0,0.04024390243902444,0.012500000000000039,1.9428902930940238e-17,3.3306690738754695e-17
0,exp,py,rkt,161,0.016,0.026,0.029,0.0,0.36956521739130443,0.462111801242236,0.14161490683229816,0.010869565217391308,0.0,0.05609756097560977,0.006250000000000047,7.771561172376095e-17,4.4408920985006264e-17
0,exp,js,java,152,0.443,0.543,0.569,0.0881578947368421,0.040131578947368414,0.07105263157894737,0.34407894736842115,0.012500000000000004,0.0009868421052631581,0.5697368421052631,0.506578947368421,0.45394736842105254,0.2421052631578947
0,baseline,js,java,152,0.473,0.562,0.585,0.10526315789473684,0.053289473684210525,0.0819078947368421,0.2703947368421052,0.01611842105263158,0.0,0.6657894736842105,0.5171052631578947,0.45789473684210524,0.2513157894736842
0,exp-lbl,js,java,152,0.42,0.535,0.57,0.10230263157894734,0.03848684210526316,0.07467105263157893,0.3483552631578948,0.01611842105263158,0.0,0.5828947368421052,0.4894736842105263,0.3539473684210527,0.25394736842105264
0,exp-lbl-d,js,java,152,0.4,0.518,0.553,0.08223684210526316,0.04243421052631579,0.08782894736842105,0.36085526315789473,0.026973684210526313,0.0,0.5789473684210527,0.41710526315789476,0.41842105263157897,0.18421052631578946
0,exp-lbl,jl,js,138,0.4,0.534,0.575,0.0,0.0,0.19130434782608702,0.40869565217391296,0.0,0.0,0.4671428571428572,0.5642857142857144,0.3212121212121212,0.24285714285714285
0,exp,jl,js,138,0.397,0.528,0.566,0.0,0.0,0.16956521739130434,0.43369565217391315,0.0,0.0,0.5657142857142858,0.5199999999999999,0.29545454545454547,0.2
0,exp-lbl-d,jl,js,138,0.429,0.554,0.594,0.0,0.0,0.18695652173913044,0.3836956521739128,0.0,0.0,0.5271428571428572,0.5942857142857143,0.3666666666666666,0.22571428571428573
0,baseline,jl,js,138,0.401,0.542,0.585,0.0,0.0,0.1717391304347826,0.4268115942028985,0.0,0.0,0.5414285714285715,0.5271428571428571,0.3106060606060606,0.2214285714285714
0,exp,py,php,161,0.375,0.466,0.501,0.0,0.06801242236024845,0.09099378881987578,0.46614906832298153,0.0,0.0,0.4317073170731707,0.43375,0.36375,0.26875
0,exp-lbl,py,php,161,0.41,0.451,0.47,0.0,0.07422360248447206,0.1062111801242236,0.40993788819875787,0.0,0.0,0.34024390243902436,0.48375,0.51625,0.3
0,exp-lbl-d,py,php,161,0.376,0.438,0.468,0.0,0.08322981366459628,0.13540372670807455,0.404968944099379,0.0,0.0,0.31585365853658537,0.46875,0.44375,0.27874999999999994
0,baseline,py,php,161,0.384,0.475,0.505,0.0,0.062422360248447196,0.10248447204968944,0.4509316770186334,0.0,0.0,0.4231707317073171,0.425,0.38875,0.29874999999999996
0,exp,py,lua,161,0.234,0.32,0.356,0.005900621118012422,0.1456521739130435,0.37267080745341613,0.24130434782608698,0.0,0.0,0.374390243902439,0.30375,0.18,0.07625000000000001
0,exp-lbl,py,lua,161,0.228,0.298,0.319,0.001242236024844721,0.1546583850931677,0.3934782608695652,0.22267080745341616,0.0,0.0,0.37073170731707317,0.29124999999999995,0.17375000000000002,0.0725
0,exp-lbl-d,py,lua,161,0.243,0.296,0.311,0.005279503105590062,0.17577639751552793,0.3760869565217392,0.19999999999999998,0.0,0.0,0.35975609756097554,0.3175,0.20999999999999996,0.08125000000000002
0,baseline,py,lua,161,0.202,0.262,0.291,0.0015527950310559014,0.1503105590062112,0.3698757763975155,0.2767080745341614,0.0,0.0,0.3426829268292683,0.26999999999999996,0.11875000000000005,0.07125000000000001
0,exp-lbl,py,rs,156,0.329,0.394,0.413,0.08141025641025643,0.23653846153846153,0.14903846153846154,0.18461538461538463,0.01955128205128205,0.0,0.41025641025641024,0.4625,0.24605263157894736,0.19102564102564104
0,exp-lbl-d,py,rs,156,0.326,0.425,0.459,0.07339743589743594,0.23108974358974363,0.16891025641025642,0.1846153846153846,0.016025641025641028,0.0,0.4166666666666667,0.42750000000000005,0.2618421052631579,0.1935897435897436
0,exp,py,rs,156,0.327,0.433,0.461,0.05865384615384617,0.2192307692307692,0.15833333333333335,0.20929487179487183,0.02756410256410257,0.0,0.4641025641025641,0.4299999999999998,0.24210526315789477,0.16666666666666666
0,baseline,py,rs,156,0.296,0.38,0.419,0.08173076923076923,0.20320512820512823,0.1785256410256411,0.2262820512820513,0.014743589743589743,0.0,0.4487179487179488,0.3725,0.19342105263157897,0.16282051282051282
0,exp,d,cpp,116,0.476,0.585,0.615,0.00043103448275862106,0.09525862068965521,0.07887931034482759,0.3383620689655171,0.011206896551724136,0.0,0.6316666666666666,0.5999999999999999,0.4051724137931034,0.2655172413793104
0,exp-lbl,d,cpp,116,0.471,0.581,0.606,0.0,0.11249999999999998,0.09525862068965517,0.3094827586206896,0.011637931034482758,0.0,0.6549999999999999,0.6035714285714285,0.3379310344827585,0.2862068965517241
0,exp-lbl-d,d,cpp,116,0.504,0.599,0.626,0.0008620689655172421,0.10646551724137934,0.0896551724137931,0.2913793103448275,0.0073275862068965525,0.0,0.6799999999999999,0.6571428571428571,0.396551724137931,0.2827586206896552
0,baseline,d,cpp,116,0.531,0.633,0.672,0.0,0.06077586206896551,0.07456896551724136,0.3189655172413794,0.014655172413793103,0.0,0.7183333333333334,0.6499999999999998,0.42068965517241386,0.33275862068965517
0,baseline,cpp,lua,149,0.336,0.438,0.471,0.010067114093959733,0.1120805369127517,0.2016778523489933,0.3399328859060402,0.0,0.0,0.5697368421052632,0.3081081081081081,0.31447368421052635,0.14166666666666666
0,exp-lbl-d,cpp,lua,149,0.335,0.419,0.45,0.01442953020134228,0.08892617449664429,0.19194630872483218,0.3694630872483222,0.0,0.0,0.5407894736842106,0.37297297297297305,0.31315789473684214,0.1027777777777778
0,exp-lbl,cpp,lua,149,0.322,0.415,0.451,0.01644295302013423,0.10469798657718121,0.21342281879194638,0.34328859060402683,0.0,0.0,0.5473684210526316,0.3486486486486486,0.2605263157894737,0.12222222222222223
0,exp,cpp,lua,149,0.35,0.449,0.485,0.008724832214765102,0.10134228187919463,0.19362416107382552,0.34630872483221475,0.0,0.0,0.5842105263157895,0.36756756756756753,0.2973684210526316,0.14027777777777778
0,exp-lbl,py,cs,158,0.453,0.542,0.583,0.05759493670886077,0.01139240506329114,0.1329113924050633,0.3151898734177215,0.029430379746835444,0.0,0.51875,0.60625,0.38947368421052636,0.29625
0,exp-lbl-d,py,cs,158,0.471,0.56,0.591,0.055379746835443035,0.013607594936708857,0.12848101265822784,0.28892405063291143,0.04208860759493671,0.0,0.5750000000000001,0.5937500000000001,0.3947368421052631,0.31875
0,exp,py,cs,158,0.418,0.488,0.51,0.044303797468354424,0.002215189873417721,0.13417721518987344,0.3715189873417722,0.02943037974683544,0.0,0.49750000000000005,0.5599999999999999,0.3578947368421053,0.255
0,baseline,py,cs,158,0.46,0.541,0.564,0.03955696202531646,0.0072784810126582285,0.12563291139240507,0.3253164556962025,0.04240506329113924,0.0,0.54375,0.60375,0.3828947368421053,0.30500000000000005
0,exp-lbl,lua,rkt,145,0.01,0.015,0.017,0.0,0.3458620689655173,0.5410344827586204,0.09758620689655173,0.005517241379310346,0.0,0.03783783783783788,0.0013888888888889425,3.39234813079909e-17,3.39234813079909e-17
0,exp-lbl-d,lua,rkt,145,0.009,0.015,0.023,0.0,0.32310344827586196,0.5648275862068965,0.09793103448275864,0.005517241379310345,0.0,0.02972972972972978,0.004166666666666704,5.2427198385076835e-17,5.2427198385076835e-17
0,exp,lua,rkt,145,0.009,0.018,0.025,0.0,0.35034482758620683,0.5400000000000001,0.0986206896551724,0.0017241379310344836,0.0,0.032432432432432476,0.00416666666666668,4.9343245538895844e-17,4.0091387000352874e-17
0,baseline,lua,rkt,145,0.008,0.01,0.012,0.0,0.25206896551724145,0.6155172413793106,0.11655172413793105,0.00827586206896552,0.0,0.02972972972972978,3.0839528461809905e-17,6.47630097698008e-17,1.5419764230904953e-17
0,exp,py,js,161,0.451,0.554,0.589,0.0,0.0,0.1537267080745342,0.39503105590062115,0.0,0.0,0.4951219512195122,0.645,0.4175000000000001,0.24625
0,exp-lbl-d,py,js,160,0.431,0.544,0.577,0.0,0.0,0.15468750000000003,0.41468749999999976,0.0,0.0,0.5349999999999999,0.58375,0.3524999999999999,0.25125000000000003
0,exp-lbl,py,js,159,0.443,0.549,0.581,0.0,0.0,0.12987421383647801,0.42704402515723267,0.0,0.0,0.48875,0.6074999999999999,0.4307692307692308,0.24500000000000002
0,baseline,py,js,161,0.484,0.578,0.602,0.0,0.0,0.14875776397515533,0.3673913043478261,0.0,0.0,0.5231707317073171,0.665,0.4725,0.27375000000000005
0,exp-lbl-d,py,js,161,0.432,0.546,0.579,0.0,0.0,0.15372670807453417,0.4145962732919253,0.0,0.0,0.5365853658536586,0.58375,0.3524999999999999,0.25125000000000003
0,exp,py,js,161,0.451,0.554,0.589,0.0,0.0,0.1537267080745342,0.39503105590062115,0.0,0.0,0.4951219512195122,0.645,0.4175000000000001,0.24625
0,exp-lbl,py,js,161,0.444,0.549,0.58,0.0,0.0,0.13447204968944101,0.42173913043478256,0.0,0.0,0.47682926829268296,0.6325,0.42000000000000004,0.24500000000000002
